Month,Year,Industry,Count
Mar,2015,Nondurable goods,4548
Mar,2016,Nondurable goods,4615
Mar,2017,Nondurable goods,4691
Mar,2018,Nondurable goods,4725
Mar,2019,Nondurable goods,4772
Mar,2020,Nondurable goods,4757
Mar,2021,Nondurable goods,4663
May,2011,Nondurable goods,4456
May,2012,Nondurable goods,4456
May,2013,Nondurable goods,4467
May,2014,Nondurable goods,4499
May,2015,Nondurable goods,4560
May,2016,Nondurable goods,4625
May,2017,Nondurable goods,4691
May,2018,Nondurable goods,4738
May,2019,Nondurable goods,4773
May,2020,Nondurable goods,4456
May,2021,Nondurable goods,4668
Nov,2011,Nondurable goods,4439
Nov,2012,Nondurable goods,4462
Nov,2013,Nondurable goods,4490
Nov,2014,Nondurable goods,4535
Nov,2015,Nondurable goods,4601
Nov,2016,Nondurable goods,4656
Nov,2017,Nondurable goods,4713
Nov,2018,Nondurable goods,4759
Nov,2019,Nondurable goods,4795
Nov,2020,Nondurable goods,4616
Oct,2011,Nondurable goods,4450
Oct,2012,Nondurable goods,4476
Oct,2013,Nondurable goods,4480
Oct,2014,Nondurable goods,4527
Oct,2015,Nondurable goods,4592
Oct,2016,Nondurable goods,4653
Oct,2017,Nondurable goods,4715
Oct,2018,Nondurable goods,4753
Oct,2019,Nondurable goods,4786
Oct,2020,Nondurable goods,4605
Sep,2011,Nondurable goods,4456
Sep,2012,Nondurable goods,4471
Sep,2013,Nondurable goods,4468
Sep,2014,Nondurable goods,4517
Sep,2015,Nondurable goods,4581
Sep,2016,Nondurable goods,4655
Sep,2017,Nondurable goods,4708
Sep,2018,Nondurable goods,4749
Sep,2019,Nondurable goods,4780
Sep,2020,Nondurable goods,4585
Sep,2021,Nondurable goods,4706
Apr,2011,"Trade, transportation, and utilities",24934
Apr,2012,"Trade, transportation, and utilities",25339
Apr,2013,"Trade, transportation, and utilities",25637
Apr,2014,"Trade, transportation, and utilities",26168
Apr,2015,"Trade, transportation, and utilities",26707
Apr,2016,"Trade, transportation, and utilities",27117
Apr,2017,"Trade, transportation, and utilities",27352
Apr,2018,"Trade, transportation, and utilities",27574
Apr,2019,"Trade, transportation, and utilities",27675
Apr,2020,"Trade, transportation, and utilities",24513
Apr,2021,"Trade, transportation, and utilities",27116
Aug,2011,"Trade, transportation, and utilities",25070
Aug,2012,"Trade, transportation, and utilities",25404
Aug,2013,"Trade, transportation, and utilities",25829
Aug,2014,"Trade, transportation, and utilities",26363
Aug,2015,"Trade, transportation, and utilities",26870
Aug,2016,"Trade, transportation, and utilities",27254
Aug,2017,"Trade, transportation, and utilities",27384
Aug,2018,"Trade, transportation, and utilities",27654
Aug,2019,"Trade, transportation, and utilities",27696
Aug,2020,"Trade, transportation, and utilities",26553
Aug,2021,"Trade, transportation, and utilities",27456
Dec,2011,"Trade, transportation, and utilities",25162
Dec,2012,"Trade, transportation, and utilities",25556
Dec,2013,"Trade, transportation, and utilities",26067
Dec,2014,"Trade, transportation, and utilities",26593
Dec,2015,"Trade, transportation, and utilities",26978
Dec,2016,"Trade, transportation, and utilities",27334
Dec,2017,"Trade, transportation, and utilities",27466
Dec,2018,"Trade, transportation, and utilities",27658
Dec,2019,"Trade, transportation, and utilities",27828
Dec,2020,"Trade, transportation, and utilities",26984
Feb,2011,"Trade, transportation, and utilities",24787
Feb,2012,"Trade, transportation, and utilities",25283
Feb,2013,"Trade, transportation, and utilities",25610
Feb,2014,"Trade, transportation, and utilities",26058
Feb,2015,"Trade, transportation, and utilities",26657
Feb,2016,"Trade, transportation, and utilities",27037
Feb,2017,"Trade, transportation, and utilities",27339
Feb,2018,"Trade, transportation, and utilities",27523
Feb,2019,"Trade, transportation, and utilities",27688
Feb,2020,"Trade, transportation, and utilities",27876
Feb,2021,"Trade, transportation, and utilities",27081
Jan,2011,"Trade, transportation, and utilities",24721
Jan,2012,"Trade, transportation, and utilities",25267
Jan,2013,"Trade, transportation, and utilities",25593
Jan,2014,"Trade, transportation, and utilities",26076
Jan,2015,"Trade, transportation, and utilities",26613
Jan,2016,"Trade, transportation, and utilities",26972
Jan,2017,"Trade, transportation, and utilities",27358
Jan,2018,"Trade, transportation, and utilities",27445
Jan,2019,"Trade, transportation, and utilities",27708
Jan,2020,"Trade, transportation, and utilities",27852
Jan,2021,"Trade, transportation, and utilities",27023
July,2011,"Trade, transportation, and utilities",25059
July,2012,"Trade, transportation, and utilities",25379
July,2013,"Trade, transportation, and utilities",25768
July,2014,"Trade, transportation, and utilities",26337
July,2015,"Trade, transportation, and utilities",26859
July,2016,"Trade, transportation, and utilities",27213
July,2017,"Trade, transportation, and utilities",27377
July,2018,"Trade, transportation, and utilities",27607
July,2019,"Trade, transportation, and utilities",27712
July,2020,"Trade, transportation, and utilities",26205
July,2021,"Trade, transportation, and utilities",27409
June,2011,"Trade, transportation, and utilities",25007
June,2012,"Trade, transportation, and utilities",25368
June,2013,"Trade, transportation, and utilities",25731
June,2014,"Trade, transportation, and utilities",26283
June,2015,"Trade, transportation, and utilities",26814
June,2016,"Trade, transportation, and utilities",27167
June,2017,"Trade, transportation, and utilities",27370
June,2018,"Trade, transportation, and utilities",27594
June,2019,"Trade, transportation, and utilities",27699
June,2020,"Trade, transportation, and utilities",25934
June,2021,"Trade, transportation, and utilities",27344
Mar,2011,"Trade, transportation, and utilities",24845
Mar,2012,"Trade, transportation, and utilities",25326
Mar,2013,"Trade, transportation, and utilities",25602
Mar,2014,"Trade, transportation, and utilities",26086
Mar,2015,"Trade, transportation, and utilities",26684
Mar,2016,"Trade, transportation, and utilities",27096
Mar,2017,"Trade, transportation, and utilities",27342
Mar,2018,"Trade, transportation, and utilities",27582
Mar,2019,"Trade, transportation, and utilities",27671
Mar,2020,"Trade, transportation, and utilities",27729
Mar,2021,"Trade, transportation, and utilities",27186
May,2011,"Trade, transportation, and utilities",24947
May,2012,"Trade, transportation, and utilities",25378
May,2013,"Trade, transportation, and utilities",25673
May,2014,"Trade, transportation, and utilities",26223
May,2015,"Trade, transportation, and utilities",26767
May,2016,"Trade, transportation, and utilities",27136
May,2017,"Trade, transportation, and utilities",27344
May,2018,"Trade, transportation, and utilities",27608
May,2019,"Trade, transportation, and utilities",27676
May,2020,"Trade, transportation, and utilities",24934
May,2021,"Trade, transportation, and utilities",27205
Nov,2011,"Trade, transportation, and utilities",25151
Nov,2012,"Trade, transportation, and utilities",25545
Nov,2013,"Trade, transportation, and utilities",25976
Nov,2014,"Trade, transportation, and utilities",26548
Nov,2015,"Trade, transportation, and utilities",26945
Nov,2016,"Trade, transportation, and utilities",27279
Nov,2017,"Trade, transportation, and utilities",27447
Nov,2018,"Trade, transportation, and utilities",27687
Nov,2019,"Trade, transportation, and utilities",27765
Nov,2020,"Trade, transportation, and utilities",26983
Oct,2011,"Trade, transportation, and utilities",25133
Oct,2012,"Trade, transportation, and utilities",25477
Oct,2013,"Trade, transportation, and utilities",25930
Oct,2014,"Trade, transportation, and utilities",26489
Oct,2015,"Trade, transportation, and utilities",26908
Oct,2016,"Trade, transportation, and utilities",27292
Oct,2017,"Trade, transportation, and utilities",27443
Oct,2018,"Trade, transportation, and utilities",27644
Oct,2019,"Trade, transportation, and utilities",27775
Oct,2020,"Trade, transportation, and utilities",26847
Sep,2011,"Trade, transportation, and utilities",25105
Sep,2012,"Trade, transportation, and utilities",25441
Sep,2013,"Trade, transportation, and utilities",25902
Sep,2014,"Trade, transportation, and utilities",26415
Sep,2015,"Trade, transportation, and utilities",26874
Sep,2016,"Trade, transportation, and utilities",27267
Sep,2017,"Trade, transportation, and utilities",27409
Sep,2018,"Trade, transportation, and utilities",27638
Sep,2019,"Trade, transportation, and utilities",27728
Sep,2020,"Trade, transportation, and utilities",26662
Sep,2021,"Trade, transportation, and utilities",27576
Apr,2011,Retail trade,14646.2
Apr,2012,Retail trade,14837.7
Apr,2013,Retail trade,14968.2
Apr,2014,Retail trade,15303
Apr,2015,Retail trade,15566.9
Apr,2016,Retail trade,15811.8
Apr,2017,Retail trade,15854.3
Apr,2018,Retail trade,15831.3
Apr,2019,Retail trade,15623.3
Apr,2020,Retail trade,13235.3
Apr,2021,Retail trade,15212.6
Aug,2011,Retail trade,14719.4
Aug,2012,Retail trade,14817.4
Aug,2013,Retail trade,15129.5
Aug,2014,Retail trade,15386.2
Aug,2015,Retail trade,15637.7
Aug,2016,Retail trade,15877.3
Aug,2017,Retail trade,15822.8
Aug,2018,Retail trade,15783.7
Aug,2019,Retail trade,15576.1
Aug,2020,Retail trade,14995.8
Aug,2021,Retail trade,15351.5
Dec,2011,Retail trade,14747
Dec,2012,Retail trade,14913.8
Dec,2013,Retail trade,15287.7
Dec,2014,Retail trade,15510.5
Dec,2015,Retail trade,15699
Dec,2016,Retail trade,15882.7
Dec,2017,Retail trade,15806
Dec,2018,Retail trade,15705.3
Dec,2019,Retail trade,15619.1
Dec,2020,Retail trade,15159.8
Feb,2011,Retail trade,14558.2
Feb,2012,Retail trade,14795.3
Feb,2013,Retail trade,14951.4
Feb,2014,Retail trade,15243.7
Feb,2015,Retail trade,15535.1
Feb,2016,Retail trade,15772.1
Feb,2017,Retail trade,15877.9
Feb,2018,Retail trade,15818.1
Feb,2019,Retail trade,15663.7
Feb,2020,Retail trade,15609.8
Feb,2021,Retail trade,15192.7
Jan,2011,Retail trade,14537.1
Jan,2012,Retail trade,14817.1
Jan,2013,Retail trade,14936.3
Jan,2014,Retail trade,15262.9
Jan,2015,Retail trade,15520.2
Jan,2016,Retail trade,15723.6
Jan,2017,Retail trade,15920
Jan,2018,Retail trade,15783.5
Jan,2019,Retail trade,15693.5
Jan,2020,Retail trade,15605.2
Jan,2021,Retail trade,15178.3
July,2011,Retail trade,14725.4
July,2012,Retail trade,14812.4
July,2013,Retail trade,15089.7
July,2014,Retail trade,15374.9
July,2015,Retail trade,15639
July,2016,Retail trade,15865.9
July,2017,Retail trade,15830.3
July,2018,Retail trade,15792.9
July,2019,Retail trade,15595.4
July,2020,Retail trade,14742.9
July,2021,Retail trade,15355.3
June,2011,Retail trade,14681.7
June,2012,Retail trade,14817.5
June,2013,Retail trade,15048.5
June,2014,Retail trade,15351.8
June,2015,Retail trade,15618.7
June,2016,Retail trade,15846.8
June,2017,Retail trade,15835.3
June,2018,Retail trade,15803.2
June,2019,Retail trade,15598.4
June,2020,Retail trade,14502.8
June,2021,Retail trade,15361.4
Mar,2011,Retail trade,14589.2
Mar,2012,Retail trade,14826.1
Mar,2013,Retail trade,14949.1
Mar,2014,Retail trade,15248.1
Mar,2015,Retail trade,15547.7
Mar,2016,Retail trade,15811.2
Mar,2017,Retail trade,15862
Mar,2018,Retail trade,15832.1
Mar,2019,Retail trade,15641.2
Mar,2020,Retail trade,15483.6
Mar,2021,Retail trade,15234.6
May,2011,Retail trade,14645.8
May,2012,Retail trade,14834.4
May,2013,Retail trade,15002
May,2014,Retail trade,15322.9
May,2015,Retail trade,15595.9
May,2016,Retail trade,15817.8
May,2017,Retail trade,15829.8
May,2018,Retail trade,15841.9
May,2019,Retail trade,15608.4
May,2020,Retail trade,13644.1
May,2021,Retail trade,15272.5
Nov,2011,Retail trade,14754.8
Nov,2012,Retail trade,14944.7
Nov,2013,Retail trade,15212.3
Nov,2014,Retail trade,15502.9
Nov,2015,Retail trade,15695
Nov,2016,Retail trade,15857.2
Nov,2017,Retail trade,15812.3
Nov,2018,Retail trade,15723
Nov,2019,Retail trade,15576
Nov,2020,Retail trade,15129.7
Oct,2011,Retail trade,14749.5
Oct,2012,Retail trade,14869
Oct,2013,Retail trade,15196.3
Oct,2014,Retail trade,15469.7
Oct,2015,Retail trade,15675.4
Oct,2016,Retail trade,15890.7
Oct,2017,Retail trade,15816.7
Oct,2018,Retail trade,15711.3
Oct,2019,Retail trade,15608.4
Oct,2020,Retail trade,15131.8
Sep,2011,Retail trade,14743.8
Sep,2012,Retail trade,14853.7
Sep,2013,Retail trade,15162.7
Sep,2014,Retail trade,15418.9
Sep,2015,Retail trade,15642.9
Sep,2016,Retail trade,15883.3
Sep,2017,Retail trade,15814.8
Sep,2018,Retail trade,15741.8
Sep,2019,Retail trade,15584.5
Sep,2020,Retail trade,15025.3
Sep,2021,Retail trade,15407.6
Apr,2011,Transportation and warehousing,4277.4
Apr,2012,Transportation and warehousing,4364.9
Apr,2013,Transportation and warehousing,4471.4
Apr,2014,Transportation and warehousing,4586.5
Apr,2015,Transportation and warehousing,4805.9
Apr,2016,Transportation and warehousing,4964.8
Apr,2017,Transportation and warehousing,5130.9
Apr,2018,Transportation and warehousing,5369
Apr,2019,Transportation and warehousing,5614.3
Apr,2020,Transportation and warehousing,5248.5
Apr,2021,Transportation and warehousing,5698.2
Aug,2011,Transportation and warehousing,4310.6
Aug,2012,Transportation and warehousing,4422.2
Aug,2013,Transportation and warehousing,4479.8
Aug,2014,Transportation and warehousing,4676.2
Aug,2015,Transportation and warehousing,4889.4
Aug,2016,Transportation and warehousing,5035.8
Aug,2017,Transportation and warehousing,5193.3
Aug,2018,Transportation and warehousing,5462.1
Aug,2019,Transportation and warehousing,5683.5
Aug,2020,Transportation and warehousing,5472.4
Aug,2021,Transportation and warehousing,5847.4
Dec,2011,Transportation and warehousing,4328.3
Dec,2012,Transportation and warehousing,4463.7
Dec,2013,Transportation and warehousing,4541.2
Dec,2014,Transportation and warehousing,4760.5
Dec,2015,Transportation and warehousing,4946
Dec,2016,Transportation and warehousing,5096.9
Dec,2017,Transportation and warehousing,5278.3
Dec,2018,Transportation and warehousing,5529.5
Dec,2019,Transportation and warehousing,5761
Dec,2020,Transportation and warehousing,5668.1
Feb,2011,Transportation and warehousing,4248.2
Feb,2012,Transportation and warehousing,4372.2
Feb,2013,Transportation and warehousing,4463.3
Feb,2014,Transportation and warehousing,4556.8
Feb,2015,Transportation and warehousing,4786
Feb,2016,Transportation and warehousing,4930.3
Feb,2017,Transportation and warehousing,5101.5
Feb,2018,Transportation and warehousing,5325.2
Feb,2019,Transportation and warehousing,5589.1
Feb,2020,Transportation and warehousing,5823.1
Feb,2021,Transportation and warehousing,5710.4
Jan,2011,Transportation and warehousing,4217.3
Jan,2012,Transportation and warehousing,4346.3
Jan,2013,Transportation and warehousing,4465
Jan,2014,Transportation and warehousing,4561.9
Jan,2015,Transportation and warehousing,4769.8
Jan,2016,Transportation and warehousing,4914.5
Jan,2017,Transportation and warehousing,5080.3
Jan,2018,Transportation and warehousing,5286.7
Jan,2019,Transportation and warehousing,5585.4
Jan,2020,Transportation and warehousing,5798.1
Jan,2021,Transportation and warehousing,5674
July,2011,Transportation and warehousing,4303.8
July,2012,Transportation and warehousing,4409.9
July,2013,Transportation and warehousing,4463.9
July,2014,Transportation and warehousing,4661.5
July,2015,Transportation and warehousing,4878.6
July,2016,Transportation and warehousing,5009.2
July,2017,Transportation and warehousing,5177.9
July,2018,Transportation and warehousing,5426.4
July,2019,Transportation and warehousing,5676.1
July,2020,Transportation and warehousing,5385.2
July,2021,Transportation and warehousing,5792.9
June,2011,Transportation and warehousing,4301.5
June,2012,Transportation and warehousing,4397.7
June,2013,Transportation and warehousing,4471.8
June,2014,Transportation and warehousing,4634
June,2015,Transportation and warehousing,4855.2
June,2016,Transportation and warehousing,4984.1
June,2017,Transportation and warehousing,5166.2
June,2018,Transportation and warehousing,5411.3
June,2019,Transportation and warehousing,5662.6
June,2020,Transportation and warehousing,5335.7
June,2021,Transportation and warehousing,5736.8
Mar,2011,Transportation and warehousing,4258.7
Mar,2012,Transportation and warehousing,4377
Mar,2013,Transportation and warehousing,4456.9
Mar,2014,Transportation and warehousing,4572.6
Mar,2015,Transportation and warehousing,4799
Mar,2016,Transportation and warehousing,4948.9
Mar,2017,Transportation and warehousing,5116.7
Mar,2018,Transportation and warehousing,5357
Mar,2019,Transportation and warehousing,5598
Mar,2020,Transportation and warehousing,5822.1
Mar,2021,Transportation and warehousing,5753.1
May,2011,Transportation and warehousing,4285.6
May,2012,Transportation and warehousing,4397.5
May,2013,Transportation and warehousing,4467.5
May,2014,Transportation and warehousing,4614.8
May,2015,Transportation and warehousing,4828.1
May,2016,Transportation and warehousing,4979.9
May,2017,Transportation and warehousing,5153.2
May,2018,Transportation and warehousing,5391.2
May,2019,Transportation and warehousing,5628.2
May,2020,Transportation and warehousing,5239
May,2021,Transportation and warehousing,5713.2
Nov,2011,Transportation and warehousing,4328.2
Nov,2012,Transportation and warehousing,4428.1
Nov,2013,Transportation and warehousing,4529.8
Nov,2014,Transportation and warehousing,4732.6
Nov,2015,Transportation and warehousing,4914.7
Nov,2016,Transportation and warehousing,5064.8
Nov,2017,Transportation and warehousing,5257.7
Nov,2018,Transportation and warehousing,5547.3
Nov,2019,Transportation and warehousing,5747.7
Nov,2020,Transportation and warehousing,5711.3
Oct,2011,Transportation and warehousing,4324.1
Oct,2012,Transportation and warehousing,4436.6
Oct,2013,Transportation and warehousing,4512.2
Oct,2014,Transportation and warehousing,4710
Oct,2015,Transportation and warehousing,4898.8
Oct,2016,Transportation and warehousing,5047.4
Oct,2017,Transportation and warehousing,5249.8
Oct,2018,Transportation and warehousing,5524.3
Oct,2019,Transportation and warehousing,5724.7
Oct,2020,Transportation and warehousing,5587.7
Sep,2011,Transportation and warehousing,4315.9
Sep,2012,Transportation and warehousing,4426.1
Sep,2013,Transportation and warehousing,4506.2
Sep,2014,Transportation and warehousing,4690.1
Sep,2015,Transportation and warehousing,4898.4
Sep,2016,Transportation and warehousing,5030.8
Sep,2017,Transportation and warehousing,5223.5
Sep,2018,Transportation and warehousing,5490.4
Sep,2019,Transportation and warehousing,5705.4
Sep,2020,Transportation and warehousing,5516.4
Sep,2021,Transportation and warehousing,5894.7
Apr,2011,Information,2674
Apr,2012,Information,2679
Apr,2013,Information,2696
Apr,2014,Information,2722
Apr,2015,Information,2741
Apr,2016,Information,2789
Apr,2017,Information,2808
Apr,2018,Information,2838
Apr,2019,Information,2845
Apr,2020,Information,2633
Apr,2021,Information,2694
Aug,2011,Information,2634
Aug,2012,Information,2676
Aug,2013,Information,2690
Aug,2014,Information,2731
Aug,2015,Information,2754
Aug,2016,Information,2805
Aug,2017,Information,2815
Aug,2018,Information,2843
Aug,2019,Information,2870
Aug,2020,Information,2617
Aug,2021,Information,2774
Dec,2011,Information,2678
Dec,2012,Information,2675
Dec,2013,Information,2726
Dec,2014,Information,2735
Dec,2015,Information,2759
Dec,2016,Information,2812
Dec,2017,Information,2821
Dec,2018,Information,2857
Dec,2019,Information,2897
Dec,2020,Information,2659
Feb,2011,Information,2673
Feb,2012,Information,2676
Feb,2013,Information,2699
Feb,2014,Information,2719
Feb,2015,Information,2742
Feb,2016,Information,2776
Feb,2017,Information,2814
Feb,2018,Information,2814
Feb,2019,Information,2838
Feb,2020,Information,2914
Feb,2021,Information,2678
Jan,2011,Information,2678
Jan,2012,Information,2665
Jan,2013,Information,2661
Jan,2014,Information,2721
Jan,2015,Information,2738
Jan,2016,Information,2762
Jan,2017,Information,2818
Jan,2018,Information,2814
Jan,2019,Information,2840
Jan,2020,Information,2910
Jan,2021,Information,2672
July,2011,Information,2676
July,2012,Information,2680
July,2013,Information,2720
July,2014,Information,2724
July,2015,Information,2753
July,2016,Information,2799
July,2017,Information,2810
July,2018,Information,2842
July,2019,Information,2868
July,2020,Information,2592
July,2021,Information,2745
June,2011,Information,2685
June,2012,Information,2674
June,2013,Information,2707
June,2014,Information,2725
June,2015,Information,2750
June,2016,Information,2798
June,2017,Information,2808
June,2018,Information,2837
June,2019,Information,2868
June,2020,Information,2602
June,2021,Information,2726
Mar,2011,Information,2672
Mar,2012,Information,2678
Mar,2013,Information,2699
Mar,2014,Information,2725
Mar,2015,Information,2737
Mar,2016,Information,2785
Mar,2017,Information,2812
Mar,2018,Information,2825
Mar,2019,Information,2849
Mar,2020,Information,2898
Mar,2021,Information,2683
May,2011,Information,2679
May,2012,Information,2685
May,2013,Information,2711
May,2014,Information,2719
May,2015,Information,2749
May,2016,Information,2753
May,2017,Information,2803
May,2018,Information,2837
May,2019,Information,2854
May,2020,Information,2594
May,2021,Information,2714
Nov,2011,Information,2676
Nov,2012,Information,2674
Nov,2013,Information,2724
Nov,2014,Information,2735
Nov,2015,Information,2750
Nov,2016,Information,2811
Nov,2017,Information,2815
Nov,2018,Information,2853
Nov,2019,Information,2886
Nov,2020,Information,2650
Oct,2011,Information,2677
Oct,2012,Information,2667
Oct,2013,Information,2719
Oct,2014,Information,2726
Oct,2015,Information,2763
Oct,2016,Information,2814
Oct,2017,Information,2813
Oct,2018,Information,2852
Oct,2019,Information,2876
Oct,2020,Information,2650
Sep,2011,Information,2677
Sep,2012,Information,2670
Sep,2013,Information,2707
Sep,2014,Information,2732
Sep,2015,Information,2764
Sep,2016,Information,2812
Sep,2017,Information,2812
Sep,2018,Information,2839
Sep,2019,Information,2874
Sep,2020,Information,2659
Sep,2021,Information,2806
Apr,2011,Financial activities,7679
Apr,2012,Financial activities,7771
Apr,2013,Financial activities,7872
Apr,2014,Financial activities,7944
Apr,2015,Financial activities,8088
Apr,2016,Financial activities,8252
Apr,2017,Financial activities,8424
Apr,2018,Financial activities,8544
Apr,2019,Financial activities,8722
Apr,2020,Financial activities,8596
Apr,2021,Financial activities,8804
Aug,2011,Financial activities,7700
Aug,2012,Financial activities,7788
Aug,2013,Financial activities,7903
Aug,2014,Financial activities,7995
Aug,2015,Financial activities,8143
Aug,2016,Financial activities,8317
Aug,2017,Financial activities,8469
Aug,2018,Financial activities,8607
Aug,2019,Financial activities,8779
Aug,2020,Financial activities,8674
Aug,2021,Financial activities,8848
Dec,2011,Financial activities,7729
Dec,2012,Financial activities,7827
Dec,2013,Financial activities,7914
Dec,2014,Financial activities,8041
Dec,2015,Financial activities,8188
Dec,2016,Financial activities,8368
Dec,2017,Financial activities,8500
Dec,2018,Financial activities,8667
Dec,2019,Financial activities,8832
Dec,2020,Financial activities,8774
Feb,2011,Financial activities,7676
Feb,2012,Financial activities,7743
Feb,2013,Financial activities,7850
Feb,2014,Financial activities,7930
Feb,2015,Financial activities,8072
Feb,2016,Financial activities,8211
Feb,2017,Financial activities,8400
Feb,2018,Financial activities,8531
Feb,2019,Financial activities,8688
Feb,2020,Financial activities,8875
Feb,2021,Financial activities,8774
Jan,2011,Financial activities,7680
Jan,2012,Financial activities,7735
Jan,2013,Financial activities,7836
Jan,2014,Financial activities,7913
Jan,2015,Financial activities,8059
Jan,2016,Financial activities,8208
Jan,2017,Financial activities,8399
Jan,2018,Financial activities,8506
Jan,2019,Financial activities,8679
Jan,2020,Financial activities,8849
Jan,2021,Financial activities,8781
July,2011,Financial activities,7694
July,2012,Financial activities,7779
July,2013,Financial activities,7904
July,2014,Financial activities,7980
July,2015,Financial activities,8137
July,2016,Financial activities,8302
July,2017,Financial activities,8460
July,2018,Financial activities,8595
July,2019,Financial activities,8762
July,2020,Financial activities,8646
July,2021,Financial activities,8837
June,2011,Financial activities,7692
June,2012,Financial activities,7783
June,2013,Financial activities,7888
June,2014,Financial activities,7968
June,2015,Financial activities,8117
June,2016,Financial activities,8280
June,2017,Financial activities,8448
June,2018,Financial activities,8586
June,2019,Financial activities,8738
June,2020,Financial activities,8634
June,2021,Financial activities,8806
Mar,2011,Financial activities,7681
Mar,2012,Financial activities,7768
Mar,2013,Financial activities,7857
Mar,2014,Financial activities,7932
Mar,2015,Financial activities,8081
Mar,2016,Financial activities,8227
Mar,2017,Financial activities,8409
Mar,2018,Financial activities,8538
Mar,2019,Financial activities,8707
Mar,2020,Financial activities,8850
Mar,2021,Financial activities,8787
May,2011,Financial activities,7702
May,2012,Financial activities,7783
May,2013,Financial activities,7883
May,2014,Financial activities,7951
May,2015,Financial activities,8095
May,2016,Financial activities,8264
May,2017,Financial activities,8432
May,2018,Financial activities,8568
May,2019,Financial activities,8730
May,2020,Financial activities,8613
May,2021,Financial activities,8806
Nov,2011,Financial activities,7721
Nov,2012,Financial activities,7815
Nov,2013,Financial activities,7910
Nov,2014,Financial activities,8034
Nov,2015,Financial activities,8180
Nov,2016,Financial activities,8342
Nov,2017,Financial activities,8494
Nov,2018,Financial activities,8657
Nov,2019,Financial activities,8824
Nov,2020,Financial activities,8756
Oct,2011,Financial activities,7707
Oct,2012,Financial activities,7809
Oct,2013,Financial activities,7910
Oct,2014,Financial activities,8016
Oct,2015,Financial activities,8168
Oct,2016,Financial activities,8331
Oct,2017,Financial activities,8481
Oct,2018,Financial activities,8645
Oct,2019,Financial activities,8805
Oct,2020,Financial activities,8746
